"location","datetime","temp","tempmax","tempmin"
"Beijing,China","2018-06-16",25.1,30,19.9
"Beijing,China","2018-06-17",24.3,27.8,20
"Beijing,China","2018-06-18",26.5,32,20.9
"Beijing,China","2018-06-19",27.2,34,22
"Beijing,China","2018-06-20",28.8,38,20
"Beijing,China","2018-06-21",29,36,19
"Beijing,China","2018-06-22",27.1,31,23.9
"Beijing,China","2018-06-23",29.3,37,21
"Beijing,China","2018-06-24",30.5,36,24
"Beijing,China","2018-06-25",28.2,31,25
"Beijing,China","2018-06-26",27.2,33.2,21
"Beijing,China","2018-06-27",30.8,38,22.6
"Beijing,China","2018-06-28",30.4,38,22
"Beijing,China","2018-06-29",30,40.2,20
"Beijing,China","2018-06-30",28.1,36,21
"Beijing,China","2018-07-01",25.9,31,20
"Beijing,China","2018-07-02",27,31.1,23.6
"Beijing,China","2018-07-03",26.7,31,23
"Beijing,China","2018-07-04",29.9,36,24
"Beijing,China","2018-07-05",28.8,35,23
"Beijing,China","2018-07-06",28.3,34,21.6
"Beijing,China","2018-07-07",24.9,27,23.5
"Beijing,China","2018-07-08",26.5,30.8,23
"Beijing,China","2018-07-09",25.7,28,24
"Beijing,China","2018-07-10",25.3,29,22.9
"Beijing,China","2018-07-11",22.2,24.5,21
"Beijing,China","2018-07-12",23.8,27,21
"Beijing,China","2018-07-13",26.3,30.6,23
"Beijing,China","2018-07-14",28.3,32.6,24.8
"Beijing,China","2018-07-15",29.7,34,25
"Beijing,China","2018-07-16",26.2,30,24
"Beijing,China","2018-07-17",24.4,25,23
"Beijing,China","2018-07-18",27.1,30,24
"Beijing,China","2018-07-19",27.4,33,24.8
"Beijing,China","2018-07-20",30.3,35,26
"Beijing,China","2018-07-21",31.4,36,28
"Beijing,China","2018-07-22",29.1,32,27
"Beijing,China","2018-07-23",29.6,33.1,26
"Beijing,China","2018-07-24",26.6,31.1,24
"Beijing,China","2018-07-25",28.7,33,24
"Beijing,China","2018-07-26",29.1,34,23
"Beijing,China","2018-07-27",28.4,33,25
"Beijing,China","2018-07-28",29.7,34,25
"Beijing,China","2018-07-29",30,35,26
"Beijing,China","2018-07-30",31.1,36,27
"Beijing,China","2018-07-31",31.8,37,27
"Beijing,China","2018-08-01",32,37,27
"Beijing,China","2018-08-02",31.7,37,27
"Beijing,China","2018-08-03",32.1,38,27
"Beijing,China","2018-08-04",32.1,37,27
"Beijing,China","2018-08-05",30.8,36,27.9
"Beijing,China","2018-08-06",26.2,28,22
"Beijing,China","2018-08-07",28,31.3,26
"Beijing,China","2018-08-08",26,28,23
"Beijing,China","2018-08-09",28.1,33,23
"Beijing,China","2018-08-10",29.3,35,24
"Beijing,China","2018-08-11",26.9,30.5,25
"Beijing,China","2018-08-12",26.4,30,23.8
"Beijing,China","2018-08-13",27.1,32,24
"Beijing,China","2018-08-14",26.5,29,25
"Beijing,China","2018-08-15",28.3,32,24
"Beijing,China","2018-08-16",28.3,33,25
"Beijing,China","2018-08-17",27.4,32,23
"Beijing,China","2018-08-18",24.6,28.3,21
"Beijing,China","2018-08-19",25.1,28,22
"Beijing,China","2018-08-20",27.6,34,22
"Beijing,China","2018-08-21",27.8,34.1,21
"Beijing,China","2018-08-22",25.9,29.1,22.1
"Beijing,China","2018-08-23",25.8,33,20
"Beijing,China","2018-08-24",26.4,32,21
"Beijing,China","2018-08-25",26.1,32,19
"Beijing,China","2018-08-26",27.7,33,23
"Beijing,China","2018-08-27",27.8,31,25
"Beijing,China","2018-08-28",26,30,23
"Beijing,China","2018-08-29",26.5,32,20
"Beijing,China","2018-08-30",23.1,26,20
"Beijing,China","2018-08-31",24.4,31,19
"Beijing,China","2018-09-01",25,29,22
"Beijing,China","2018-09-02",23.2,27,20
"Beijing,China","2018-09-03",26.4,31,22
"Beijing,China","2018-09-04",26.8,32,20
"Beijing,China","2018-09-05",26,34,18
"Beijing,China","2018-09-06",23.9,27,19
"Beijing,China","2018-09-07",22.7,29,15
"Beijing,China","2018-09-08",21.2,28,13
"Beijing,China","2018-09-09",21.6,28,15
"Beijing,China","2018-09-10",22.1,28.6,15
"Beijing,China","2018-09-11",22,28,18
"Beijing,China","2018-09-12",21.7,28,16
"Beijing,China","2018-09-13",23,28,18
"Beijing,China","2018-09-14",23.7,29,19
"Beijing,China","2018-09-15",22.2,26,17
"Beijing,China","2018-09-16",20.1,27,14
"Beijing,China","2018-09-17",19.1,27,11
"Beijing,China","2018-09-18",19.6,25,13
"Beijing,China","2018-09-19",18.2,23.5,14
"Beijing,China","2018-09-20",19.2,24.9,13
"Beijing,China","2018-09-21",19.7,26,12
"Beijing,China","2018-09-22",19.3,26,10
"Beijing,China","2018-09-23",17.6,24,9
"Beijing,China","2018-09-24",16.1,24,8
"Beijing,China","2018-09-25",16.9,24,9
"Beijing,China","2018-09-26",17.7,23,13
"Beijing,China","2018-09-27",16.1,20,11
"Beijing,China","2018-09-28",16.7,24,12
"Beijing,China","2018-09-29",14.6,21.3,8
"Beijing,China","2018-09-30",14.2,20,6
"Beijing,China","2018-10-01",20.7,27,14
"Beijing,China","2018-10-02",18.6,26,10
"Beijing,China","2018-10-03",16.7,27,9
"Beijing,China","2018-10-04",16.7,25,9
"Beijing,China","2018-10-05",16.5,24,10
"Beijing,China","2018-10-06",16.8,22,7
"Beijing,China","2018-10-07",15.9,23,6
"Beijing,China","2018-10-08",14,23,4
"Beijing,China","2018-10-09",11.9,16,6
"Beijing,China","2018-10-10",9.9,17,3
"Beijing,China","2018-10-11",10,18,2
"Beijing,China","2018-10-12",9.8,19,3
"Beijing,China","2018-10-13",11.2,20,4
"Beijing,China","2018-10-14",12.6,20,7
"Beijing,China","2018-10-15",13.2,17,11
"Beijing,China","2018-10-16",13.8,19,8.7
"Beijing,China","2018-10-17",10.4,19,4
"Beijing,China","2018-10-18",9.5,19,2
"Beijing,China","2018-10-19",9.6,19,3
"Beijing,China","2018-10-20",9.3,19,2
"Beijing,China","2018-10-21",10.2,16,5
"Beijing,China","2018-10-22",11.8,19,5
"Beijing,China","2018-10-23",11.7,20,3
"Beijing,China","2018-10-24",10.4,22,2
"Beijing,China","2018-10-25",10.5,15,5
"Beijing,China","2018-10-26",10.3,13,8
"Beijing,China","2018-10-27",11.4,19,-1
"Beijing,China","2018-10-28",14.2,18,8.8
"Beijing,China","2018-10-29",10.3,16,3
"Beijing,China","2018-10-30",9.1,17,1
"Beijing,China","2018-10-31",7.6,17.1,0
"Beijing,China","2018-11-01",8.4,18,1
"Beijing,China","2018-11-02",7.7,17,1
"Beijing,China","2018-11-03",9,18,2
"Beijing,China","2018-11-04",8.9,12,7
"Beijing,China","2018-11-05",5.5,11,0
"Beijing,China","2018-11-06",5.1,10,-1
"Beijing,China","2018-11-07",4.4,12,-2
"Beijing,China","2018-11-08",6.9,13.1,2
"Beijing,China","2018-11-09",8.3,16,0
"Beijing,China","2018-11-10",7.7,13,1
"Beijing,China","2018-11-11",9.6,15.5,5
"Beijing,China","2018-11-12",6.3,15,0
"Beijing,China","2018-11-13",5.6,12,0
"Beijing,China","2018-11-14",6.8,9,2
"Beijing,China","2018-11-15",7.4,10.4,4
"Beijing,China","2018-11-16",2.7,9,-4
"Beijing,China","2018-11-17",4.2,11,-2
"Beijing,China","2018-11-18",4.6,12,-5
"Beijing,China","2018-11-19",2.4,10,-5
"Beijing,China","2018-11-20",4.2,11,-3
"Beijing,China","2018-11-21",4.9,9,-1
"Beijing,China","2018-11-22",1.2,9.4,-6
"Beijing,China","2018-11-23",1.6,7,-3
"Beijing,China","2018-11-24",3.7,11.1,-3
"Beijing,China","2018-11-25",3.6,14,-4
"Beijing,China","2018-11-26",2.6,10,-3
"Beijing,China","2018-11-27",6.1,11,-2
"Beijing,China","2018-11-28",0.4,8,-5
"Beijing,China","2018-11-29",0.4,7,-7
"Beijing,China","2018-11-30",0.9,9,-5
"Beijing,China","2018-12-01",1.8,7.8,-6
"Beijing,China","2018-12-02",4.9,6.1,3.9
"Beijing,China","2018-12-03",4.5,7,2
"Beijing,China","2018-12-04",0.4,4,-5
"Beijing,China","2018-12-05",-2.6,2,-9
"Beijing,China","2018-12-06",-3.7,-0.5,-7.2
"Beijing,China","2018-12-07",-7.7,-6,-13
"Beijing,China","2018-12-08",-7.2,-3,-13
"Beijing,China","2018-12-09",-8.2,-1,-15
"Beijing,China","2018-12-10",-6.4,0,-12
"Beijing,China","2018-12-11",-3.1,-1,-5.2
"Beijing,China","2018-12-12",-4.7,3,-14
"Beijing,China","2018-12-13",-1.4,5,-9
"Beijing,China","2018-12-14",-5.3,3,-12
"Beijing,China","2018-12-15",-4.2,2,-11
"Beijing,China","2018-12-16",0.8,9,-7.5
"Beijing,China","2018-12-17",1.7,9.2,-8
"Beijing,China","2018-12-18",-0.5,10,-8
"Beijing,China","2018-12-19",-0.8,9.3,-7
"Beijing,China","2018-12-20",0.2,6,-7
"Beijing,China","2018-12-21",3,9,-5
"Beijing,China","2018-12-22",3.2,9.1,-3
"Beijing,China","2018-12-23",-3,1,-8.6
"Beijing,China","2018-12-24",-6.5,2,-13
"Beijing,China","2018-12-25",-2.4,4.1,-11
"Beijing,China","2018-12-26",-5.7,-2,-11
"Beijing,China","2018-12-27",-9.2,-6,-11.8
"Beijing,China","2018-12-28",-8.6,-5,-12
"Beijing,China","2018-12-29",-6.3,-2,-11
"Beijing,China","2018-12-30",-7.5,-1,-13
"Beijing,China","2018-12-31",-8.7,-3,-14
"Beijing,China","2019-01-01",-5.9,1,-13.1
"Beijing,China","2019-01-02",-6,0,-11
"Beijing,China","2019-01-03",-5.3,0,-12
"Beijing,China","2019-01-04",-2.2,1,-9
"Beijing,China","2019-01-05",-4,1,-9
"Beijing,China","2019-01-06",-6.6,0.1,-13
"Beijing,China","2019-01-07",-3.8,2.1,-10
"Beijing,China","2019-01-08",-3.3,2,-9
"Beijing,China","2019-01-09",-7.1,0,-15
"Beijing,China","2019-01-10",-4,6,-10.1
"Beijing,China","2019-01-11",-1.7,6,-9
"Beijing,China","2019-01-12",-3.1,5,-9
"Beijing,China","2019-01-13",-1.8,7.7,-10
"Beijing,China","2019-01-14",-2.3,5,-10
"Beijing,China","2019-01-15",-4.7,-2,-8
"Beijing,China","2019-01-16",-4.3,4,-14
"Beijing,China","2019-01-17",-2.6,7,-13
"Beijing,China","2019-01-18",-2.2,7,-10
"Beijing,China","2019-01-19",1.2,5,-2
"Beijing,China","2019-01-20",1.6,5,-2
"Beijing,China","2019-01-21",4.5,9,-0.6
"Beijing,China","2019-01-22",4.4,11,-4
"Beijing,China","2019-01-23",3.1,12,-6
"Beijing,China","2019-01-24",-0.9,5,-8
"Beijing,China","2019-01-25",1.3,6,-5
"Beijing,China","2019-01-26",-0.7,5,-6.1
"Beijing,China","2019-01-27",0.4,10,-5
"Beijing,China","2019-01-28",2.2,8,-3
"Beijing,China","2019-01-29",-1.3,5,-6
"Beijing,China","2019-01-30",-0.1,4,-4
"Beijing,China","2019-01-31",-3.8,1,-10
"Beijing,China","2019-02-01",-4.4,6,-13
"Beijing,China","2019-02-02",-3.5,1,-10
"Beijing,China","2019-02-03",2.4,8,-3
"Beijing,China","2019-02-04",-2.1,3,-9
"Beijing,China","2019-02-05",-2.6,2,-8
"Beijing,China","2019-02-06",-2.1,0,-4
"Beijing,China","2019-02-07",-7.5,-4,-11
"Beijing,China","2019-02-08",-4.9,-1,-8
"Beijing,China","2019-02-09",-5.8,-2,-9
"Beijing,China","2019-02-10",-5.4,-1,-10
"Beijing,China","2019-02-11",-4.2,5,-12
"Beijing,China","2019-02-12",-3.8,-2,-8
"Beijing,China","2019-02-13",-4.5,0,-10
"Beijing,China","2019-02-14",-4.4,-2.8,-6.2
"Beijing,China","2019-02-15",-3.6,1,-10
"Beijing,China","2019-02-16",-2.8,3,-11
"Beijing,China","2019-02-17",0,7,-8
"Beijing,China","2019-02-18",0.9,5,-5
"Beijing,China","2019-02-19",2,7,-2
"Beijing,China","2019-02-20",2.1,9,-6
"Beijing,China","2019-02-21",2.8,12,-6.1
"Beijing,China","2019-02-22",3.8,13,-5
"Beijing,China","2019-02-23",5,14,-4
"Beijing,China","2019-02-24",5,14,-3
"Beijing,China","2019-02-25",5.1,11,-2
"Beijing,China","2019-02-26",3.7,8,-3
"Beijing,China","2019-02-27",5.7,13,-3
"Beijing,China","2019-02-28",6.2,14,-2
"Beijing,China","2019-03-01",6.3,15,-1
"Beijing,China","2019-03-02",7,17,-2
"Beijing,China","2019-03-03",6.9,15,-1
"Beijing,China","2019-03-04",9.5,18,0
"Beijing,China","2019-03-05",11.3,19,1
"Beijing,China","2019-03-06",7.7,11,2.8
"Beijing,China","2019-03-07",5.3,13,-6
"Beijing,China","2019-03-08",5.7,15,-5
"Beijing,China","2019-03-09",8.3,12,3
"Beijing,China","2019-03-10",6,12.1,0
"Beijing,China","2019-03-11",9.4,17,0
"Beijing,China","2019-03-12",7.2,12,-1
"Beijing,China","2019-03-13",9.2,17,-1
"Beijing,China","2019-03-14",9.6,16,-1
"Beijing,China","2019-03-15",9,13.4,4
"Beijing,China","2019-03-16",9.8,20,-3
"Beijing,China","2019-03-17",11.3,20,1
"Beijing,China","2019-03-18",13.1,21.1,6
"Beijing,China","2019-03-19",15.1,24,3
"Beijing,China","2019-03-20",16,20,11.2
"Beijing,China","2019-03-21",8.3,13,3
"Beijing,China","2019-03-22",8,14,0
"Beijing,China","2019-03-23",7.9,13,3
"Beijing,China","2019-03-24",11,21,-2
"Beijing,China","2019-03-25",13.2,23,0
"Beijing,China","2019-03-26",12.3,18,6.5
"Beijing,China","2019-03-27",12.2,23,3
"Beijing,China","2019-03-28",7.5,10,5.2
"Beijing,China","2019-03-29",7,14,0
"Beijing,China","2019-03-30",7.3,11,4
"Beijing,China","2019-03-31",9.3,17,-3
"Beijing,China","2019-04-01",9.8,17,0
"Beijing,China","2019-04-02",11.6,19,2
"Beijing,China","2019-04-03",11.5,20,1
"Beijing,China","2019-04-04",16.9,28,3
"Beijing,China","2019-04-05",14.8,20,5
"Beijing,China","2019-04-06",13.8,21,5
"Beijing,China","2019-04-07",12,18.1,3
"Beijing,China","2019-04-08",11.5,16,3
"Beijing,China","2019-04-09",8,11,5
"Beijing,China","2019-04-10",12,19,1
"Beijing,China","2019-04-11",14.3,19,10
"Beijing,China","2019-04-12",14.5,23,5
"Beijing,China","2019-04-13",15.6,22,7
"Beijing,China","2019-04-14",18.1,24,12.5
"Beijing,China","2019-04-15",18.2,27,4
"Beijing,China","2019-04-16",19,25,11
"Beijing,China","2019-04-17",20.3,28,13.3
"Beijing,China","2019-04-18",18.8,23,12.7
"Beijing,China","2019-04-19",14.2,19,9
"Beijing,China","2019-04-20",11.1,14,8
"Beijing,China","2019-04-21",14.9,21,8
"Beijing,China","2019-04-22",17.3,25,8
"Beijing,China","2019-04-23",20.3,25,14
"Beijing,China","2019-04-24",13.3,20,5.5
"Beijing,China","2019-04-25",11.8,17,5
"Beijing,China","2019-04-26",14.7,20,9.6
"Beijing,China","2019-04-27",10.9,14,8
"Beijing,China","2019-04-28",11.9,15,8
"Beijing,China","2019-04-29",15.6,21,11.9
"Beijing,China","2019-04-30",19.5,25,12
"Beijing,China","2019-05-01",21.2,30,7.7
"Beijing,China","2019-05-02",21.7,31,8
"Beijing,China","2019-05-03",21.8,29,11
"Beijing,China","2019-05-04",22.4,28,14
"Beijing,China","2019-05-05",18.8,23,14.2
"Beijing,China","2019-05-06",17.9,26,5
"Beijing,China","2019-05-07",20.9,29,7
"Beijing,China","2019-05-08",19.8,27,10
"Beijing,China","2019-05-09",21.5,31,10
"Beijing,China","2019-05-10",21.6,30,12
"Beijing,China","2019-05-11",22.4,28.6,15
"Beijing,China","2019-05-12",16.7,20,11
"Beijing,China","2019-05-13",18.2,25,6.5
"Beijing,China","2019-05-14",19.4,26,10
"Beijing,China","2019-05-15",22.7,29,14
"Beijing,China","2019-05-16",25.1,34,15
"Beijing,China","2019-05-17",24.1,32,18.9
"Beijing,China","2019-05-18",20.1,23,18
"Beijing,China","2019-05-19",18.8,24,14
"Beijing,China","2019-05-20",20.3,27,14
"Beijing,China","2019-05-21",22,32,9.7
"Beijing,China","2019-05-22",23.5,35,11.6
"Beijing,China","2019-05-23",26.9,37,16
"Beijing,China","2019-05-24",26.4,34,18
"Beijing,China","2019-05-25",27.2,34,19
"Beijing,China","2019-05-26",21.9,26,19
"Beijing,China","2019-05-27",22.9,30,16
"Beijing,China","2019-05-28",24.8,33,11.8
"Beijing,China","2019-05-29",24.8,31.1,14
"Beijing,China","2019-05-30",25.6,30,20
"Beijing,China","2019-05-31",25.1,31,17
"Beijing,China","2019-06-01",23.6,30,18
"Beijing,China","2019-06-02",24.6,32,18
"Beijing,China","2019-06-03",25.8,32,19
"Beijing,China","2019-06-04",22.1,27,18
"Beijing,China","2019-06-05",24,29,18
"Beijing,China","2019-06-06",21.8,24,19
"Beijing,China","2019-06-07",24.2,30,19
"Beijing,China","2019-06-08",27.1,35,19
"Beijing,China","2019-06-09",26.2,31,19
"Beijing,China","2019-06-10",25.7,34,18
"Beijing,China","2019-06-11",25.3,32.1,17
"Beijing,China","2019-06-12",26.3,32,19
"Beijing,China","2019-06-13",27.2,33,23
"Beijing,China","2019-06-14",28.4,36,20
"Beijing,China","2019-06-15",25.8,32,18
"Beijing,China","2019-06-16",20.3,22,18.1
"Beijing,China","2019-06-17",22.6,29,18.9
"Beijing,China","2019-06-18",25.6,33.3,18
"Beijing,China","2019-06-19",26.7,32,21.5
"Beijing,China","2019-06-20",28,38,22
"Beijing,China","2019-06-21",26.7,31,23
"Beijing,China","2019-06-22",28.4,37,19
"Beijing,China","2019-06-23",29.3,37,23.5
"Beijing,China","2019-06-24",30,38,21
"Beijing,China","2019-06-25",29.9,36,23
"Beijing,China","2019-06-26",27.8,32,23.6
"Beijing,China","2019-06-27",28.5,35,21.6
"Beijing,China","2019-06-28",28.1,34,23.4
"Beijing,China","2019-06-29",28.4,34,21
"Beijing,China","2019-06-30",28.4,33,22
"Beijing,China","2019-07-01",28.1,35,18
"Beijing,China","2019-07-02",26.7,33,22
"Beijing,China","2019-07-03",29.2,38,19
"Beijing,China","2019-07-04",31.6,39,22.6
"Beijing,China","2019-07-05",25.8,30,20
"Beijing,China","2019-07-06",23,29,19.4
"Beijing,China","2019-07-07",23.1,27,19
"Beijing,China","2019-07-08",26,32,19.7
"Beijing,China","2019-07-09",24.5,27,22.8
"Beijing,China","2019-07-10",24.9,30,20
"Beijing,China","2019-07-11",26.4,32,20
"Beijing,China","2019-07-12",28,35,20
"Beijing,China","2019-07-13",28.7,33.3,23
"Beijing,China","2019-07-14",27.3,34,20
"Beijing,China","2019-07-15",28.4,34,22
"Beijing,China","2019-07-16",27.8,33,24
"Beijing,China","2019-07-17",24.9,26.6,23
"Beijing,China","2019-07-18",27.8,33,23.8
"Beijing,China","2019-07-19",27.9,31.2,24.8
"Beijing,China","2019-07-20",27,28,25
"Beijing,China","2019-07-21",31.6,40,25
"Beijing,China","2019-07-22",28.9,31,24.4
"Beijing,China","2019-07-23",29.7,35,24
"Beijing,China","2019-07-24",31,36.5,26
"Beijing,China","2019-07-25",31.5,37,25
"Beijing,China","2019-07-26",29.2,35,23
"Beijing,China","2019-07-27",31.8,37,27
"Beijing,China","2019-07-28",29.9,34,25.8
"Beijing,China","2019-07-29",25.2,29,23
"Beijing,China","2019-07-30",27.9,34,23.7
"Beijing,China","2019-07-31",29.6,37,22.8
"Beijing,China","2019-08-01",29.2,34,25
"Beijing,China","2019-08-02",25.4,28,22
"Beijing,China","2019-08-03",26.8,31,22
"Beijing,China","2019-08-04",26.4,29.1,24
"Beijing,China","2019-08-05",25.4,29,21
"Beijing,China","2019-08-06",27.5,32,23.9
"Beijing,China","2019-08-07",26.1,30.4,22.5
"Beijing,China","2019-08-08",27.8,32,23
"Beijing,China","2019-08-09",26.8,31,23
"Beijing,China","2019-08-10",25,28,23
"Beijing,China","2019-08-11",24.5,26,23.8
"Beijing,China","2019-08-12",25.7,28.1,22
"Beijing,China","2019-08-13",26.7,31,22
"Beijing,China","2019-08-14",26.5,33,22
"Beijing,China","2019-08-15",26.6,33,20
"Beijing,China","2019-08-16",25.5,30,19
"Beijing,China","2019-08-17",26.6,33,20
"Beijing,China","2019-08-18",24.5,32,16.7
"Beijing,China","2019-08-19",26.6,32,20
"Beijing,China","2019-08-20",22.6,26,21
"Beijing,China","2019-08-21",25.2,31,18.8
"Beijing,China","2019-08-22",24.3,31,19
"Beijing,China","2019-08-23",23.8,31,16.3
"Beijing,China","2019-08-24",26.3,33,19
"Beijing,China","2019-08-25",25,32,17
"Beijing,China","2019-08-26",23.1,27,20
"Beijing,China","2019-08-27",26.8,34,18
"Beijing,China","2019-08-28",26.3,32,17
"Beijing,China","2019-08-29",24.8,31,16
"Beijing,China","2019-08-30",26.1,32,19
"Beijing,China","2019-08-31",25.3,32,16
"Beijing,China","2019-09-01",25.4,33,17
"Beijing,China","2019-09-02",25.5,34,17
"Beijing,China","2019-09-03",25.4,34,17
"Beijing,China","2019-09-04",24.8,31.3,19
"Beijing,China","2019-09-05",25.2,33,18
"Beijing,China","2019-09-06",25.4,34,17
"Beijing,China","2019-09-07",27.2,36,19
"Beijing,China","2019-09-08",28.2,37,20
"Beijing,China","2019-09-09",26.1,32,20.6
"Beijing,China","2019-09-10",20.5,22,18.4
"Beijing,China","2019-09-11",21.3,25,18
"Beijing,China","2019-09-12",20.7,23,18
"Beijing,China","2019-09-13",21.7,27,17.9
"Beijing,China","2019-09-14",22.6,29,16
"Beijing,China","2019-09-15",21.2,28,15
"Beijing,China","2019-09-16",21.9,27.2,15
"Beijing,China","2019-09-17",21.4,28,16
"Beijing,China","2019-09-18",20.4,26,14
"Beijing,China","2019-09-19",18.1,25,11
"Beijing,China","2019-09-20",20.7,29,14
"Beijing,China","2019-09-21",21.7,28,15
"Beijing,China","2019-09-22",21.4,28,16
"Beijing,China","2019-09-23",24.1,33,16
"Beijing,China","2019-09-24",23.2,32,14
"Beijing,China","2019-09-25",22.1,30,14
"Beijing,China","2019-09-26",21.4,30,15
"Beijing,China","2019-09-27",20.6,28,15
"Beijing,China","2019-09-28",20.9,29,14
"Beijing,China","2019-09-29",21.7,30,15
"Beijing,China","2019-09-30",22.5,30,16
"Beijing,China","2019-10-01",22.2,30,15
"Beijing,China","2019-10-02",21.4,29,16
"Beijing,China","2019-10-03",22.9,30,16
"Beijing,China","2019-10-04",14.7,21,12
"Beijing,China","2019-10-05",13.1,20,6
"Beijing,China","2019-10-06",13,18,8
"Beijing,China","2019-10-07",15.1,24,8
"Beijing,China","2019-10-08",15.7,22,9
"Beijing,China","2019-10-09",14.1,22,6
"Beijing,China","2019-10-10",15,19,12
"Beijing,China","2019-10-11",15.2,19,11
"Beijing,China","2019-10-12",15.1,17,14
"Beijing,China","2019-10-13",10.9,15,6
"Beijing,China","2019-10-14",7.8,15,1
"Beijing,China","2019-10-15",8.7,17,2
"Beijing,China","2019-10-16",11.2,18.4,5
"Beijing,China","2019-10-17",12.4,16,9.4
"Beijing,China","2019-10-18",11.7,18.1,6
"Beijing,China","2019-10-19",11.7,18,7
"Beijing,China","2019-10-20",15.3,23,8
"Beijing,China","2019-10-21",11.7,20,5
"Beijing,China","2019-10-22",11.3,19,5
"Beijing,China","2019-10-23",13.2,21,8
"Beijing,China","2019-10-24",11.5,14,9
"Beijing,China","2019-10-25",8.1,15,1
"Beijing,China","2019-10-26",7.4,16,1
"Beijing,China","2019-10-27",8.7,19,1
"Beijing,China","2019-10-28",11,15,4
"Beijing,China","2019-10-29",7.3,18,-1
"Beijing,China","2019-10-30",10.1,22,1
"Beijing,China","2019-10-31",13.4,26,4
"Beijing,China","2019-11-01",11.6,19,4
"Beijing,China","2019-11-02",12.1,14,10
"Beijing,China","2019-11-03",10.8,14,5
"Beijing,China","2019-11-04",8.7,17,2
"Beijing,China","2019-11-05",10.5,17,4
"Beijing,China","2019-11-06",9.7,14,6.9
"Beijing,China","2019-11-07",8.5,13.2,2
"Beijing,China","2019-11-08",6.7,17,-1
"Beijing,China","2019-11-09",7.8,14,0
"Beijing,China","2019-11-10",11.4,16.5,6
"Beijing,China","2019-11-11",10.8,19,2
"Beijing,China","2019-11-12",11.8,16.1,6
"Beijing,China","2019-11-13",6.4,15,-2
"Beijing,China","2019-11-14",1.2,7,-4
"Beijing,China","2019-11-15",4.1,9,-3
"Beijing,China","2019-11-16",7.3,9,5.8
"Beijing,China","2019-11-17",6.9,12,-0.9
"Beijing,China","2019-11-18",-0.1,4,-3.1
"Beijing,China","2019-11-19",0.3,7,-8
"Beijing,China","2019-11-20",0.3,8,-6
"Beijing,China","2019-11-21",1.3,5,-3
"Beijing,China","2019-11-22",5.9,9.1,1
"Beijing,China","2019-11-23",9.7,13,6
"Beijing,China","2019-11-24",4.7,11,-1.6
"Beijing,China","2019-11-25",-1.9,3,-8
"Beijing,China","2019-11-26",-1.5,5,-8
"Beijing,China","2019-11-27",0.7,4,-6
"Beijing,China","2019-11-28",-3.3,2.3,-9
"Beijing,China","2019-11-29",-1.8,2,-8
"Beijing,China","2019-11-30",0.9,5,-1.2
"Beijing,China","2019-12-01",0.3,5,-4
"Beijing,China","2019-12-02",0.8,5,-5
"Beijing,China","2019-12-03",4.8,9.1,-2
"Beijing,China","2019-12-04",2.9,9.8,-5
"Beijing,China","2019-12-05",-2.5,2.1,-7
"Beijing,China","2019-12-06",-4.3,2,-10
"Beijing,China","2019-12-07",-1.3,5,-7
"Beijing,China","2019-12-08",-4.3,-1.9,-8
"Beijing,China","2019-12-09",-1,6,-4.5
"Beijing,China","2019-12-10",1.5,10,-5
"Beijing,China","2019-12-11",-0.5,3.3,-6
"Beijing,China","2019-12-12",-2.4,4.8,-7.1
"Beijing,China","2019-12-13",1.3,10.3,-7
"Beijing,China","2019-12-14",-0.7,6,-6
"Beijing,China","2019-12-15",-0.2,3,-6
"Beijing,China","2019-12-16",0.1,2,-2
"Beijing,China","2019-12-17",0.6,3.2,-2
"Beijing,China","2019-12-18",-3.2,2,-8
"Beijing,China","2019-12-19",-2.7,1,-8
"Beijing,China","2019-12-20",-5.5,0,-11
"Beijing,China","2019-12-21",-3.3,3,-10
"Beijing,China","2019-12-22",-2.6,4,-8
"Beijing,China","2019-12-23",-1.5,2,-5
"Beijing,China","2019-12-24",-1.2,-0.5,-2
"Beijing,China","2019-12-25",-0.1,6,-7
